cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,113.78846153846153,93.67307692307692,-0.6034990858402031,-0.7973636895357346,1.0,0.0,10.0,0.5836575875486382,0.35223682052930144,0.4653873674333081,20,0.0038910505836575876,0.008
2,121.58,92.46,0.18341783983548718,-0.9830350431343146,1.0,0.0,10.0,0.5836575875486382,-0.10705321391176295,0.5737558617515455,20,0.0038910505836575876,0.008
3,125.21428571428571,97.28571428571429,-0.9268161682163525,-0.37551536630710314,1.0,0.0,10.0,0.5836575875486382,0.5409432888422291,0.21917239278624698,20,0.0038910505836575876,0.008
4,130.08510638297872,91.91489361702128,-0.8934930742345848,-0.44907697145904835,1.0,0.0,10.0,0.5836575875486382,0.521494012199174,0.2621071817854368,20,0.0038910505836575876,0.008
5,136.47916666666666,90.47916666666667,0.3519800382122278,-0.9360075067541492,1.0,0.0,10.0,0.5836575875486382,-0.20543581996822635,0.5463078833195424,20,0.0038910505836575876,0.008
6,142.7872340425532,92.29787234042553,-0.7504465897363122,0.66093109773496,1.0,0.0,10.0,0.5836575875486382,0.4380038461495986,-0.3857574500398599,20,0.0038910505836575876,0.008
7,149.52173913043478,94.8695652173913,-0.6491607071388774,-0.7606512842998114,1.0,0.0,10.0,0.5836575875486382,0.3788875722600452,0.44395989356020127,20,0.0038910505836575876,0.008
8,99.86,101.58,-0.9665485824365647,0.2564836014053673,1.0,0.0,10.0,0.5836575875486382,0.5641334138734814,-0.1496986000420432,20,0.0038910505836575876,0.008
9,106.70833333333333,97.6875,-0.7416586325382567,0.6707775136224254,1.0,0.0,10.0,0.5836575875486382,0.43287468825190084,-0.39150438538273863,20,0.0038910505836575876,0.008
10,112.57777777777778,102.66666666666667,0.08842645500398198,-0.9960827084411359,1.0,0.0,10.0,0.5836575875486382,-0.05161077140310233,0.5813712306076669,20,0.0038910505836575876,0.008
