cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,118.59615384615384,92.4423076923077,0.9920206104060777,-0.12607580469524296,1.0,3.8736172917051315,48.73617294603446,103.18011952047405,-102.35680514847272,13.008516597095111,20,0.687867463469827,0.008
2,125.83783783783784,92.94594594594595,0.36315284930316694,0.9317295788172614,1.0,3.6369196647846356,46.36919664797487,96.5399985461504,-35.05877554375811,-89.94917218442374,20,0.6435999903076693,0.008
3,119.02083333333333,99.75,-0.9869412349336391,-0.1610807213407725,1.0,3.1801759720009155,41.80175971842166,81.5917950134262,80.52630693100318,13.142865196251137,20,0.5439453000895079,0.008
4,131.39583333333334,83.97916666666667,0.8130551905764765,-0.5821866170538871,1.0,4.085886750772574,50.858867507786265,108.48929489109277,-88.20778433318499,63.161015579206854,20,0.7232619659406184,0.008
5,132.575,91.325,-0.9803428692004003,0.197301441474529,1.0,3.7244849971422864,47.24484997145502,99.0862209389129,97.13847013347865,-19.549854221511172,20,0.6605748062594193,0.008
6,143.48979591836735,82.24489795918367,0.01340633238735271,-0.9999101310877492,1.0,4.109731419724484,51.0973141977153,109.04866761837056,-1.461942684489822,109.0388675332293,20,0.7269911174558037,0.008
7,143.45098039215685,92.03921568627452,-0.9796022975454131,-0.20094610880469416,1.0,3.741459403611168,47.41459403570567,99.56758286687854,97.53663293743752,20.007718340188177,20,0.6637838857791902,0.008
8,100.1951219512195,93.3170731707317,-0.1203068049819047,-0.99273675900263,1.0,4.065864675230176,50.65864655296185,108.0139176519577,12.994809326285589,107.22938653698145,20,0.7200927843463847,0.008
9,104.95555555555555,100.66666666666667,-0.9790906144978938,0.20342460176226662,1.0,3.6826062210985047,46.82606221073745,97.88164703574367,95.83500194429222,-19.9115350680809,20,0.6525443135716245,0.008
10,110.28301886792453,106.16981132075472,-0.9073536243708094,0.42036817236936014,1.0,3.028163793052783,40.28163793060524,76.05237240521838,69.00639574387343,-31.969996792335607,20,0.5070158160347892,0.008
11,112.63265306122449,99.14285714285714,-0.9881914048520957,-0.1532244999223088,1.0,3.600258656482003,46.00258656573864,95.44263543302475,94.31559199134713,14.624150085492447,20,0.636284236220165,0.008
12,125.6,100.925,-0.7586738019507666,0.651470691768685,1.0,2.9036787603479324,39.0367876028977,71.34664657043606,54.12883161003035,-46.48024919661786,20,0.47564431046957373,0.008
13,130.22448979591837,97.16326530612245,-0.07278805531647675,0.9973474314416444,1.0,3.1501486703569466,41.50148670347841,80.51748347163424,5.860711040876815,-80.30390532657947,20,0.5367832231442282,0.008
14,137.45454545454547,93.36363636363636,-0.5326545264578487,-0.8463327687405026,1.0,3.5796148857387453,45.79614893161241,94.8165958153718,50.5044889443821,80.24639205897276,20,0.6321106387691453,0.008
15,142.0,99.62264150943396,-0.968349970415824,0.2495963437145516,1.0,3.082572193044048,40.82572210028889,78.06322582752715,75.5925224206497,-19.484295745114128,20,0.5204215055168476,0.008
16,148.95833333333334,93.85416666666667,-0.5269326679508237,-0.8499070322371896,1.0,3.788808806796326,47.88808820367311,100.88937970511381,53.16191001591931,85.74659328942423,20,0.6725958647007587,0.008
17,154.80392156862746,98.74509803921569,-0.9660149703766949,0.2584861253686807,1.0,3.6922223009796538,46.922223009862805,98.16037454664416,94.82439130984174,-25.373094881300517,20,0.6544024969776278,0.008
18,98.2,99.52,0.2172117217074202,-0.9761245145742925,1.0,3.8832069490330374,48.83206998668796,103.43297863739838,-22.466855371156115,100.96346606340366,20,0.6895531909159892,0.008
19,101.96,107.08,-0.999131617028558,0.041665475563096736,1.0,3.367753891328781,43.677538912391746,88.05876012422769,87.98229139644951,-3.669010118072606,20,0.5870584008281846,0.008
20,118.44,106.68,0.7419087211449623,-0.6705008944729652,1.0,2.6731307230110835,36.73130723009807,62.3349871576825,-46.24687060474387,41.795664646186914,20,0.41556658105121663,0.008
21,124.5813953488372,107.51162790697674,0.4844534247213257,0.8748170547467504,1.0,2.464490095599489,34.64490095694185,54.01550298420765,-26.167995408744385,-47.25368323130885,20,0.360103353228051,0.008
