cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,123.97727272727273,95.25,0.24740807363872275,0.9689113711265733,1.0,3.676998162618033,46.76998162504705,97.71850622231247,-24.17634738331587,-94.68057184830137,20,0.6514567081487498,0.008
2,128.8780487804878,97.02439024390245,0.6647563818639339,0.7470602069252328,1.0,3.2555419496562834,42.555419496838105,84.24195455760963,-56.00037691286252,-62.93381200359391,20,0.5616130303840642,0.008
3,113.14,98.22,-0.9361007743145283,-0.35173191542386445,1.0,3.7210726179545226,47.21072617950916,98.98897346628995,92.66365471039433,34.81758124314026,20,0.6599264897752664,0.008
4,130.65116279069767,88.32558139534883,-0.6694419034423321,0.7428644142207294,1.0,3.9639512778889503,49.63951277884455,105.51279997201216,70.63468965079387,-78.3817043439978,20,0.7034186664800811,0.008
5,134.42105263157896,95.86842105263158,0.9483425937351061,0.3172480494940377,1.0,3.328868938973404,43.28868938976102,86.75411281849107,-82.27262036747584,-27.522573077251984,20,0.5783607521232738,0.008
6,135.4418604651163,81.23255813953489,-0.9867242695934658,0.16240448206635574,1.0,4.091350682925125,50.913506829539436,108.61812110420985,107.17613621116608,-17.640069700949905,20,0.7241208073613989,0.008
7,138.61904761904762,94.73809523809524,0.25610221141175743,-0.966649707655264,1.0,3.638565020109235,46.38565020157283,96.58881536988717,-24.73660921387005,93.36755014006971,20,0.6439254357992478,0.008
8,96.43396226415095,87.81132075471699,-0.9004801810842166,0.43489704928239814,1.0,4.10290006778283,51.029000677788964,108.88915941836112,98.05252999115395,-47.3555741298859,20,0.7259277294557408,0.008
9,101.61224489795919,95.79591836734694,-0.18474816454019552,-0.9827858951465618,1.0,3.9346537154092327,49.34653715410357,104.76828369807262,19.355748115245405,102.96479147717923,20,0.6984552246538175,0.008
10,103.17073170731707,106.70731707317073,-0.9230075822929897,0.38478176026112476,1.0,3.2536706546328276,42.536706545041724,84.17697511879679,77.69598628913778,-32.38976465966753,20,0.5611798341253119,0.008
11,106.34146341463415,101.0,-0.9763619403625522,0.21614199363259304,1.0,3.5504298617510046,45.50429862132337,93.92158912322985,91.70146499829107,-20.300399518236166,20,0.626143927488199,0.008
12,120.83333333333333,100.95833333333333,-0.7603127535474997,0.6495571697649246,1.0,3.101738473739699,41.01738473737212,78.76431539417506,59.88551351862896,-51.16192578591223,20,0.525095435961167,0.008
13,130.10526315789474,101.71052631578948,0.43024979332199453,-0.9027098732961665,1.0,2.794604017692982,37.94603953219902,67.12201944687189,-28.87923499437153,60.59170967026854,20,0.4474801296458126,0.008
14,136.7906976744186,86.93023255813954,0.24614735589080214,-0.9692324175284104,1.0,4.00263999714278,50.02639997144056,106.47842670795782,-26.209383193576386,103.20234293277562,20,0.7098561780530521,0.008
