cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,113.81632653061224,93.48979591836735,-0.26068669817772094,-0.9654234539274451,1.0,0.0,10.0,0.5836575875486382,0.15215176936442856,0.5634767240821664,20,0.0038910505836575876,0.008
2,121.50980392156863,92.27450980392157,-0.0696526187503299,-0.997571307075951,1.0,0.0,10.0,0.5836575875486382,0.04065327942626259,0.5822400624956913,20,0.0038910505836575876,0.008
3,124.92857142857143,97.19047619047619,-0.2094182805026402,-0.977826152131,1.0,0.0,10.0,0.5836575875486382,0.12222856838675498,0.5707156529947471,20,0.0038910505836575876,0.008
4,129.97826086956522,91.97826086956522,-0.896394515228703,0.443257118462748,1.0,0.0,10.0,0.5836575875486382,0.5231874602502158,-0.2587103804257284,20,0.0038910505836575876,0.008
5,136.61702127659575,90.53191489361703,0.6951903132068806,-0.7188257288267577,1.0,0.0,10.0,0.5836575875486382,-0.4057531010935101,0.41954809075491695,20,0.0038910505836575876,0.008
6,142.70833333333334,92.3125,-0.9268052973384364,-0.37554219579883763,1.0,0.0,10.0,0.5836575875486382,0.5409369439718501,0.2191880520226679,20,0.0038910505836575876,0.008
7,149.69565217391303,95.0,0.9317719710698951,0.3630440660973853,1.0,0.0,10.0,0.5836575875486382,-0.5438357807800944,-0.21189342379224826,20,0.0038910505836575876,0.008
8,100.02,101.68,0.7882582895300487,0.6153445124376766,1.0,0.0,10.0,0.5836575875486382,-0.4600729316323242,-0.3591504936406673,20,0.0038910505836575876,0.008
9,106.62745098039215,97.6470588235294,-0.998594013182129,0.05300940328668146,1.0,0.0,10.0,0.5836575875486382,0.5828369726743944,-0.03093934043969735,20,0.0038910505836575876,0.008
10,112.58536585365853,102.26829268292683,0.6077901784122295,-0.7940976634052201,1.0,0.0,10.0,0.5836575875486382,-0.35474134926783824,0.4634811265011013,20,0.0038910505836575876,0.008
11,117.97916666666667,99.20833333333333,-0.8793780325147345,-0.4761242232133487,1.0,0.0,10.0,0.5836575875486382,0.5132556610008178,0.2778935154941724,20,0.0038910505836575876,0.008
12,128.88372093023256,100.27906976744185,-0.6809288450776422,-0.732349580419917,1.0,0.0,10.0,0.5836575875486382,0.397429287010297,0.42744138935014614,20,0.0038910505836575876,0.008
13,134.69767441860466,98.02325581395348,-0.60992589763695,0.792458452785861,1.0,0.0,10.0,0.5836575875486382,0.3559878779982199,-0.46252438878552204,20,0.0038910505836575876,0.008
14,139.86666666666667,99.6,-0.5665881927924793,-0.8240011042396438,1.0,0.0,10.0,0.5836575875486382,0.3306934977388012,0.4809344966379244,20,0.0038910505836575876,0.008
15,145.3913043478261,100.97826086956522,-0.9930638747326681,0.11757610599496618,1.0,0.0,10.0,0.5836575875486382,0.579609265408172,-0.06862418637838494,20,0.0038910505836575876,0.008
16,152.2127659574468,101.19148936170212,0.8570623448403769,0.5152127104960772,1.0,0.0,10.0,0.5836575875486382,-0.5002309405683134,-0.30070780768253536,20,0.0038910505836575876,0.008
17,158.5,98.0625,0.916491609818186,-0.40005390778352606,1.0,0.0,10.0,0.5836575875486382,-0.5349172819950502,0.23349449870633818,20,0.0038910505836575876,0.008
18,100.65217391304348,107.41304347826087,0.9938877196501157,-0.1103956553886652,1.0,0.0,10.0,0.5836575875486382,-0.5800901087452037,0.06443326189999915,20,0.0038910505836575876,0.008
19,107.04545454545455,105.88636363636364,0.12380651755281623,0.9923063771897489,1.0,0.0,10.0,0.5836575875486382,-0.07226061335767485,-0.5791671462196979,20,0.0038910505836575876,0.008
20,113.97619047619048,107.47619047619048,-0.8410771648860617,-0.5409151529650696,1.0,0.0,10.0,0.5836575875486382,0.4909010689996469,0.31570923324809513,20,0.0038910505836575876,0.008
21,121.22222222222223,105.44444444444444,-0.3726380809111632,0.9279767565272556,1.0,0.0,10.0,0.5836575875486382,0.21749304333336375,-0.541620675015908,20,0.0038910505836575876,0.008
22,128.21428571428572,106.4047619047619,-0.22563869657932048,0.9742110544466149,1.0,0.0,10.0,0.5836575875486382,0.13169573730310535,-0.5686056738015263,20,0.0038910505836575876,0.008
23,134.78571428571428,106.85714285714286,0.02189253272881131,-0.9997603297844528,1.0,0.0,10.0,0.5836575875486382,-0.012777742837827613,0.5835177022088246,20,0.0038910505836575876,0.008
24,140.21428571428572,107.04761904761905,0.08113079919300645,0.9967034631334959,1.0,0.0,10.0,0.5836575875486382,-0.047352606532883146,-0.5817335387938692,20,0.0038910505836575876,0.008
25,146.7906976744186,108.20930232558139,0.3811488570393132,0.9245136823095833,1.0,0.0,10.0,0.5836575875486382,-0.22246042239648633,-0.5395994254725195,20,0.0038910505836575876,0.008
26,153.29787234042553,107.85106382978724,-0.5458854373713132,-0.8378598267406846,1.0,0.0,10.0,0.5836575875486382,0.3186101774540739,0.48902324517938794,20,0.0038910505836575876,0.008
27,158.83673469387756,105.93877551020408,0.03247081479716649,0.999472684062155,1.0,0.0,10.0,0.5836575875486382,-0.01895183743025282,-0.5833498156004796,20,0.0038910505836575876,0.008
28,164.37254901960785,106.07843137254902,-0.14575552633725344,0.9893206388942617,1.0,0.0,10.0,0.5836575875486382,0.08507131887388333,-0.5774244974091022,20,0.0038910505836575876,0.008
29,94.85416666666667,112.47916666666667,-0.41264858175876534,-0.9108903051259682,1.0,0.0,10.0,0.5836575875486382,0.24084547573468795,0.5316480380112656,20,0.0038910505836575876,0.008
30,101.42857142857143,114.4047619047619,-0.6864962153288389,0.7271333758941207,1.0,0.0,10.0,0.5836575875486382,0.40067872490010054,-0.4243969120004596,20,0.0038910505836575876,0.008
31,106.54545454545455,115.3409090909091,-0.3280824499208373,-0.9446490914905605,1.0,0.0,10.0,0.5836575875486382,0.19148781123784278,0.5513516098193934,20,0.0038910505836575876,0.008
32,112.32558139534883,112.79069767441861,0.6447242437607619,-0.7644152336963946,1.0,0.0,10.0,0.5836575875486382,-0.3762981967475264,0.44615675118466613,20,0.0038910505836575876,0.008
33,119.06666666666666,112.93333333333334,0.2825108902165126,0.9592640913268221,1.0,0.0,10.0,0.5836575875486382,-0.1648896246399879,-0.5598817653658495,20,0.0038910505836575876,0.008
34,124.3076923076923,112.84615384615384,-0.05543885763033824,0.9984620839394168,1.0,0.0,10.0,0.5836575875486382,0.03235730990097563,-0.5827599711708659,20,0.0038910505836575876,0.008
35,131.0,112.28571428571429,0.6930237885687014,0.7209147165080513,1.0,0.0,10.0,0.5836575875486382,-0.4044885925498257,-0.4207673442653996,20,0.0038910505836575876,0.008
36,138.54545454545453,113.9090909090909,-0.752078342544216,0.6590737186961295,1.0,0.0,10.0,0.5836575875486382,0.43895623105693543,-0.38467337667089274,20,0.0038910505836575876,0.008
37,144.90697674418604,114.25581395348837,-0.19430380202222164,-0.9809414011650793,1.0,0.0,10.0,0.5836575875486382,0.11340688833981809,0.5725338917305911,20,0.0038910505836575876,0.008
38,152.1590909090909,114.47727272727273,0.9925936776154222,0.12148164946975067,1.0,0.0,10.0,0.5836575875486382,-0.579334831293048,-0.07090368646094397,20,0.0038910505836575876,0.008
39,159.06666666666666,114.06666666666666,-0.9411004759424069,-0.338127038523948,1.0,0.0,10.0,0.5836575875486382,0.5492804334294203,0.19735041158985292,20,0.0038910505836575876,0.008
