cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,115.46666666666667,101.35555555555555,-0.12906521923211883,0.9916361072412426,1.0,3.50762076756809,45.0762076755931,185.17559075594465,23.899728217353115,-183.6268019733224,400,0.6172519691864822,0.16000000000000003
2,122.92307692307692,100.97435897435898,0.0107296371905296,0.9999424357860603,1.0,3.3086142126193914,43.08614212746034,172.1338128420895,-1.846933360018145,-172.1239040944608,400,0.5737793761402983,0.16000000000000003
3,130.04651162790697,97.06976744186046,0.10950100241934532,0.9939866852574829,1.0,3.7222972667749747,47.222970743009704,198.04777400700456,-21.68642978068696,-196.85685040784554,400,0.6601592466900152,0.16000000000000003
4,137.76785714285714,97.28571428571429,-0.03038596909338907,0.9995382398299004,1.0,3.5479574248017127,45.479574247381976,187.69046746792398,5.703156743604085,-187.60379948573993,400,0.6256348915597466,0.16000000000000003
5,146.40816326530611,97.63265306122449,-0.27753476255644566,0.9607155955706858,1.0,3.6659126769211237,46.659126769114856,194.7895004817228,54.0608577646836,-187.1373109662147,400,0.649298334939076,0.16000000000000003
6,154.69767441860466,97.95348837209302,-0.24982536468525163,0.9682909103982548,1.0,3.9602043245719303,49.60204324559711,210.8364438776712,52.6722914806808,-204.15101218744078,400,0.702788146258904,0.16000000000000003
7,163.5581395348837,102.44186046511628,-0.03327791503745809,0.9994461368031595,1.0,3.957655923746026,49.57655896717689,210.70757825196023,7.0119088868172845,-210.59087507907108,400,0.7023585941732008,0.16000000000000003
8,101.3913043478261,111.15217391304348,0.12960331638212474,0.9915659233670522,1.0,3.4897643395214977,44.89764338004029,184.04822282342434,-23.853260052152056,-182.4959460079737,400,0.6134940760780812,0.16000000000000003
9,107.57142857142857,105.71428571428571,-0.2742815382408774,0.9616494360109706,1.0,3.4969967889704394,44.96996789074529,184.50588122864465,50.606556917881285,-177.42997662423326,400,0.6150196040954822,0.16000000000000003
10,115.25581395348837,107.06976744186046,0.058989140844736214,0.9982586244367739,1.0,2.7012763379354814,37.012763379609034,126.90025689485661,-7.485737127203905,-126.6792758885328,400,0.4230008563161887,0.16000000000000003
11,124.93023255813954,104.3953488372093,0.260408274898749,0.9654985915910274,1.0,2.7450223634456017,37.45022363444261,130.35348371055176,-33.945125820106966,-125.85610493152164,400,0.4345116123685059,0.16000000000000003
12,132.89795918367346,104.0204081632653,-0.03051427146033466,0.9995343311949044,1.0,2.742364017443402,37.423640801181044,130.14415620823823,3.9712541115143796,-130.08355213452657,400,0.43381385402746075,0.16000000000000003
13,140.3170731707317,103.1219512195122,-0.15721067907228745,0.9875650876704939,1.0,2.8161518547620474,38.161518547654275,135.92597540578961,21.369014897107228,-134.235747818316,400,0.4530865846859654,0.16000000000000003
14,148.2127659574468,103.82978723404256,0.45208601084083366,0.8919743487354451,1.0,3.021639059644763,40.216390596448825,151.61849259359872,-68.54459948634053,-135.23980618742513,400,0.5053949753119957,0.16000000000000003
15,155.20833333333334,105.47916666666667,-0.11186862148942424,0.9937230054326285,1.0,3.304382224602941,43.04382224602034,171.8453391220213,19.224101196963147,-170.76666686192425,400,0.5728177970734043,0.16000000000000003
16,162.17241379310346,110.01724137931035,-0.05518356709664748,0.9984762260176703,1.0,3.3449793794108964,43.44978884681864,174.5939523419548,9.634717083731134,-174.32791061990403,400,0.5819798411398494,0.16000000000000003
