cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,110.14893617021276,110.61702127659575,-0.9984537806829066,0.05558819874766749,1.0,3.935753502162488,49.35753502165433,209.5928790377741,209.26880247948068,-11.650890616047619,400,0.6986429301259137,0.16000000000000003
2,118.52083333333333,108.8125,0.11486678014395733,0.9933809052017055,1.0,3.2376152347385876,42.37615234622808,167.2354337060184,-19.209795795788565,-166.12848651668438,400,0.557451445686728,0.16000000000000003
3,123.97916666666667,104.20833333333333,0.08765609574531825,0.996150796254607,1.0,3.64309571703154,46.43095717028167,193.44609257259265,-16.95672921210088,-192.70147914853058,400,0.6448203085753088,0.16000000000000003
4,132.6,104.48,0.44303507626191024,0.8965042784067477,1.0,3.630009850253473,46.30009850008821,192.6691629865531,-85.35919731706596,-172.72872893449184,400,0.6422305432885103,0.16000000000000003
5,142.7450980392157,107.13725490196079,-0.5554590598389829,0.8315438850973489,1.0,3.4832932825403544,44.832932597846195,183.6375487397105,102.003140174095,-152.70268072877263,400,0.6121251624657017,0.16000000000000003
6,151.85365853658536,112.95121951219512,-0.34273384412874464,0.9394325479185471,1.0,3.4173806033285703,44.17380603325854,179.39073096855955,61.48327482591985,-168.52549146676452,400,0.5979691032285318,0.16000000000000003
7,160.47826086956522,118.19565217391305,-0.1268476505091098,0.9919222114461995,1.0,3.520116191642584,45.20116191645991,185.9593652960361,23.588508577967467,-184.4572248635758,400,0.619864550986787,0.16000000000000003
8,102.02631578947368,124.34210526315789,0.3953383083205586,0.9185355855786094,1.0,3.4867157768066157,44.86715776771805,183.85489235349422,-72.6848821194888,-168.877261209409,400,0.6128496411783141,0.16000000000000003
9,108.80952380952381,119.38095238095238,-0.6007368999994226,0.7994467943391128,1.0,3.356449052124371,43.564490522764245,175.36293506054395,105.34698598307122,-140.19333628004986,400,0.5845431168684798,0.16000000000000003
10,115.39622641509433,115.64150943396227,-0.9979969185219728,-0.06326255306772477,1.0,2.833575245740363,38.33575254666719,137.28165828334176,137.00667193636153,8.684788192375166,400,0.45760552761113915,0.16000000000000003
11,120.66666666666667,111.4074074074074,0.25379848567542856,0.9672571161117706,1.0,2.778921685670797,37.78921685678146,133.01643946357237,-33.75937090579198,-128.66109763099092,400,0.44338813154524126,0.16000000000000003
12,128.49019607843138,110.54901960784314,0.10748179964519733,0.9942070522507017,1.0,2.6377172807858438,36.377172807747364,121.85601482162222,-13.097303770619796,-121.15010929482285,400,0.40618671607207407,0.16000000000000003
13,136.53191489361703,111.0,-0.16500858442981323,0.9862921306917486,1.0,2.6127912114653338,36.1279121759113,119.87116612076981,19.779771435539214,-118.2279878417586,400,0.3995705537358994,0.16000000000000003
14,145.1304347826087,113.41304347826087,-0.6033860807671835,0.7974492068692639,1.0,2.639521937921662,36.39521937922529,121.99959537542344,73.61285770875895,-97.28848057050254,400,0.40666531791807814,0.16000000000000003
15,154.3953488372093,120.20930232558139,-0.11528807682596415,0.9933320992204826,1.0,2.6681185896754775,36.68118589566861,124.27219856527266,14.327102775524626,-123.44356387558693,400,0.4142406618842422,0.16000000000000003
16,161.52941176470588,125.03921568627452,-0.5235659512229655,0.8519851493541372,1.0,2.9289827755554567,39.28982775563739,144.62815692430743,75.72237855369934,-123.22104187796965,400,0.4820938564143581,0.16000000000000003
17,168.44230769230768,125.09615384615384,-0.022399127230114828,0.9997491080762859,1.0,3.7457387072956423,47.45738707301371,199.37661982868934,4.465862274253047,-199.3265978449969,400,0.6645887327622978,0.16000000000000003
18,99.02631578947368,132.26315789473685,0.21646466950197782,0.9762904520978373,1.0,3.343856514882111,43.438565145892554,174.51852519470197,-37.77709487824375,-170.3807698617834,400,0.5817284173156733,0.16000000000000003
19,102.17142857142858,128.68571428571428,0.16958433159919284,0.9855156794673816,1.0,3.022567771963746,40.225677719572374,151.68775482312626,-25.723866513462106,-149.49066076139485,400,0.5056258494104209,0.16000000000000003
20,111.19047619047619,123.64285714285714,-0.27498304708685395,0.961449074998166,1.0,2.4709239235424705,34.7092392371612,108.54456995252862,29.84791659027849,-104.36007637693237,400,0.3618152331750954,0.16000000000000003
21,118.9375,118.40625,-0.07547018362041241,0.9971480589081548,1.0,2.241737341290542,32.41737341018002,90.41369674499258,6.823538295144874,-90.1558422079799,400,0.30137898914997524,0.16000000000000003
22,127.75471698113208,116.37735849056604,0.07687905278614847,0.9970404260824657,1.0,2.0998505123590196,30.998505368463984,79.52213704166893,-6.113586571293798,-79.28678539901381,400,0.2650737901388964,0.16000000000000003
23,136.85365853658536,117.21951219512195,-0.16873369821285397,0.9856616757728859,1.0,2.1443545024975585,31.443545026883328,82.8988040257412,13.98782178068594,-81.71017409558013,400,0.2763293467524707,0.16000000000000003
24,139.9814814814815,117.77777777777777,0.00724937869786711,0.9999737229090047,1.0,2.0682027707047084,30.682027707035576,77.14643367636701,-0.5592637129098729,-77.14440649250933,400,0.25715477892122335,0.16000000000000003
25,148.51063829787233,121.14893617021276,0.7301059961380268,0.6833339113517634,1.0,2.212206014545841,32.122060146247506,88.1184343047233,-64.33579725617328,-60.21431437563997,400,0.29372811434907764,0.16000000000000003
26,155.80555555555554,126.77777777777777,-0.7684979135719772,0.6398522929829336,1.0,2.4253293284379804,34.25329235888045,104.90802725736665,80.62160006423838,-67.12564179294215,400,0.3496934241912222,0.16000000000000003
27,165.4418604651163,132.48837209302326,-0.2348631722584692,0.9720284411048314,1.0,3.1284125732518286,41.28412573250802,159.46698214006244,37.45292129589971,-155.00644205729688,400,0.5315566071335415,0.16000000000000003
