cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,109.7872340425532,110.85106382978724,-0.9888974828866933,0.14859935511422018,1.0,3.949571322343892,49.495713223500914,210.2976185400412,207.96278563131276,-31.2500904971064,400,0.7009920618001374,0.16000000000000003
2,118.4,109.62,-0.08002270706876237,0.9967930408833056,1.0,3.2005120264458964,42.0051202682262,164.62699213831337,13.173897567495697,-164.09904010502143,400,0.5487566404610446,0.16000000000000003
3,123.97916666666667,104.64583333333333,-0.24698856290752128,0.9690183949713636,1.0,3.6160849037162732,46.16084903645619,191.83724487967848,47.38160542497003,-185.89381912903448,400,0.6394574829322616,0.16000000000000003
4,133.0,105.06122448979592,0.44287521606435465,0.8965832604928284,1.0,3.5934536282206118,45.93453628226073,190.47382473077633,-84.35613628224658,-170.77564281565898,400,0.6349127491025878,0.16000000000000003
5,142.5581395348837,107.20930232558139,-0.5538105881634746,0.8326426799282068,1.0,3.5185444875497875,45.18544486336572,185.86101270475527,102.93179676267954,-154.75581171265793,400,0.6195367090158509,0.16000000000000003
6,151.54054054054055,113.24324324324324,-0.5406362636092291,0.8412564593931223,1.0,3.4230347653835596,44.23034765401131,179.75956116165221,97.18453749447035,-151.22389196491295,400,0.5991985372055074,0.16000000000000003
7,160.13333333333333,118.55555555555556,-0.3869798876174684,0.9220881555358856,1.0,3.5274023825653495,45.27402382590139,186.41443803627493,72.1386382815512,-171.89054533412738,400,0.6213814601209164,0.16000000000000003
8,101.8,124.45714285714286,0.08795546933059765,0.9961244075991885,1.0,3.565001724532722,45.65001724903721,188.7398264889139,-16.60070002020799,-188.00834785164298,400,0.6291327549630463,0.16000000000000003
9,108.5909090909091,119.56818181818181,-0.3434539929128891,0.9391695026736085,1.0,3.38072948478124,43.80729484782422,176.9795504565413,60.78433326822723,-166.2137963856687,400,0.5899318348551377,0.16000000000000003
10,114.8,115.74,-0.9825177968495133,0.18616868392395727,1.0,2.929568310807576,39.295683056111734,144.6728052554926,142.1436058836653,-26.933545754002026,400,0.48224268418497535,0.16000000000000003
11,120.61538461538461,111.8076923076923,-0.2725077748358529,0.9621535805961604,1.0,2.771921964569314,37.71921964637595,132.46759553794848,36.0984496979021,-127.4541713598011,400,0.4415586517931616,0.16000000000000003
12,128.41509433962264,110.73584905660377,-0.08723144599722439,0.9961880720171434,1.0,2.6348178199640633,36.348178588549466,121.6252964466659,10.609550478883744,-121.16166957571762,400,0.40541765482221964,0.16000000000000003
13,136.11363636363637,111.22727272727273,-0.6686709373158127,0.7435584560673038,1.0,2.5982605617640724,35.98260561831616,118.71281037295823,79.37980618348031,-88.26991399632742,400,0.3957093679098608,0.16000000000000003
14,144.86,113.42,-0.90651170010622,0.42218069303383676,1.0,2.667999251460765,36.67999256176555,124.26272586006114,112.64561487923717,-52.46132372187428,400,0.4142090862002038,0.16000000000000003
15,154.27272727272728,120.70454545454545,-0.257136032855909,0.9663752172976731,1.0,2.664368512660471,36.64368512595302,123.97447093770467,31.878303632331566,-119.8058562917884,400,0.41324823645901554,0.16000000000000003
16,161.16981132075472,125.52830188679245,-0.5465983954751582,0.8373948853820297,1.0,2.8927980585393387,38.92798058536886,141.858159959676,77.53944261901722,-118.7912975999385,400,0.47286053319891996,0.16000000000000003
17,168.21153846153845,125.23076923076923,-0.47401806390276274,0.8805151191739279,1.0,3.7289643017395355,47.28964308935509,198.42726190823464,94.05810651526781,-174.71820416648544,400,0.6614242063607821,0.16000000000000003
18,98.84615384615384,132.94871794871796,-0.009341439269881487,0.9999563678042994,1.0,3.388147843551004,43.88147843552128,177.4704212156083,1.657829161985892,-177.46267779145876,400,0.5915680707186943,0.16000000000000003
19,102.34375,129.25,-0.039675040246343204,0.9992126356193916,1.0,3.0023613431770957,40.02361343192773,150.1770484033496,5.958280439479927,-150.0588043446519,400,0.5005901613444986,0.16000000000000003
20,110.95454545454545,123.79545454545455,-0.6298547335914061,0.7767129550693094,1.0,2.5133041475138844,35.133041475070314,111.92936164399023,70.49923825933162,-86.93698524152506,400,0.3730978721466341,0.16000000000000003
21,118.85714285714286,118.8,-0.013525737500885118,0.9999085230285104,1.0,2.240865619581896,32.40865619655711,90.34576053779713,1.2219930413520694,-90.33749598123622,400,0.30115253512599044,0.16000000000000003
22,127.84905660377359,116.75471698113208,0.16692936139955558,0.9859688576738804,1.0,2.0841890711414446,30.841890711416106,78.34370151067627,-13.077864062854587,-77.24444988442494,400,0.2611456717022542,0.16000000000000003
23,137.3170731707317,117.53658536585365,0.31144581065655785,0.9502639144071922,1.0,2.1534415772580395,31.534415544800098,83.59307951112062,-26.03471441361906,-79.43548695358913,400,0.2786435983704021,0.16000000000000003
24,140.01754385964912,117.9298245614035,0.17158218991106494,0.9851698087666527,1.0,2.074982835913727,30.749828359080567,77.65351073211713,-13.32395942569904,-76.50189431801904,400,0.25884503577372375,0.16000000000000003
25,148.64444444444445,121.5111111111111,0.43724366487063215,0.8993430811044796,1.0,2.2215497818086978,32.21549781809183,88.8432433138832,-38.84614530555558,-79.90055617722268,400,0.2961441443796107,0.16000000000000003
26,155.51612903225808,127.48387096774194,-0.6126465139085794,0.7903570389359892,1.0,2.3973120896293336,33.97312090089693,102.67798775795353,62.905311255058024,-81.1522703682819,400,0.3422599591931784,0.16000000000000003
27,165.24489795918367,132.73469387755102,-0.4204129656063771,0.9073328707536453,1.0,3.115429060139861,41.15429060138072,158.52542261521725,66.64614304566773,-143.83532678889992,400,0.5284180753840575,0.16000000000000003
28,170.06521739130434,135.0,0.10967661475551574,0.993967323494978,1.0,3.6939509573419333,46.939509573394446,196.42069109074137,-21.542756466771404,-195.23574860249806,400,0.654735636969138,0.16000000000000003
29,94.37209302325581,140.72093023255815,0.8137090166387895,0.5812724285915634,1.0,3.6795063921679114,46.79506392116063,195.58305048306102,-159.1476916797863,-113.68703474563522,400,0.6519435016102034,0.16000000000000003
30,101.90697674418605,138.95348837209303,0.27801237842934307,0.9605774916372233,1.0,2.8007413068337534,38.00742069331855,134.72373534325484,-37.454866093663625,-129.41258776002087,400,0.4490791178108495,0.16000000000000003
31,107.91666666666667,132.86111111111111,0.07696062913843107,0.997034132596581,1.0,2.3147496997462236,33.147496950619235,96.13863021543665,-7.398889465886984,-95.85349578587133,400,0.32046210071812214,0.16000000000000003
32,109.8157894736842,128.26315789473685,-0.7007480297091223,0.7134088581303032,1.0,2.321140727517264,33.21140731845197,96.64267934859078,67.72216713933547,-68.94574352073118,400,0.3221422644953026,0.16000000000000003
33,117.91111111111111,127.08888888888889,-0.25791303273589394,0.9661681362707909,1.0,1.9112005066259612,29.112005066196247,65.7301834971142,16.95267096802753,-63.50640888614392,400,0.21910061165704733,0.16000000000000003
34,123.60377358490567,122.01886792452831,-0.4203642554394138,0.907355439036361,1.0,1.8946531717837571,28.946531719930547,64.56733892635098,27.14180135347981,-58.585526158928715,400,0.2152244630878366,0.16000000000000003
35,137.57142857142858,125.16666666666667,-0.17592656746422705,0.9844032927922655,1.0,1.7790668143547306,27.790668143470707,56.69100460924246,9.9734538470027,-55.80681160903978,400,0.18897001536414154,0.16000000000000003
36,144.65853658536585,123.8048780487805,0.8482352639555382,0.5296196153677452,1.0,1.9719540346836344,29.719540346650327,70.06899951801577,-59.43499630126458,-37.109916573934235,400,0.23356333172671925,0.16000000000000003
37,151.24324324324326,130.0810810810811,-0.2556054906674123,0.9667811712795565,1.0,2.1489390697159556,31.489390697412762,83.24888207472623,21.27887135022394,-80.4834517199175,400,0.27749627358242074,0.16000000000000003
38,159.5,133.45238095238096,-0.5182157025006278,0.8552499550901952,1.0,2.615273959218001,36.15273965416097,120.06899826679646,62.22164028537458,-102.68900537540239,400,0.4002299942226549,0.16000000000000003
39,164.42857142857142,141.0204081632653,0.194376824134731,0.9809269342001452,1.0,3.039104603915623,40.39104603907604,152.91823381737242,-29.723760641713074,-150.0016142817761,400,0.5097274460579081,0.16000000000000003
40,172.21621621621622,143.45945945945945,0.2583692022956207,0.9660462490508022,1.0,3.7700402423652983,47.70040155923249,200.7382452560994,-51.864580297041066,-193.9224288706948,400,0.669127484186998,0.16000000000000003
41,92.02,148.94,0.7090214305489319,0.7051869333888329,1.0,3.9023159072990445,49.023159106162225,207.86624682478896,-147.38162368654923,-146.58456115341914,400,0.6928874894159632,0.16000000000000003
42,98.3,143.975,0.5469543252460616,0.8371624490471521,1.0,3.1996625571258015,41.996629107575814,164.56691659836656,-90.01058682588447,-137.76924293162696,400,0.5485563886612219,0.16000000000000003
43,106.93478260869566,143.34782608695653,0.19143013600203568,0.9815062419721242,1.0,2.443245133661337,34.432451337385835,106.33606042317315,-20.35592650872872,-104.36950705206941,400,0.3544535347439105,0.16000000000000003
44,107.85714285714286,136.74285714285713,-0.27629126754147204,0.961073949017622,1.0,2.3085679255815874,33.08567925661667,95.65148871939441,26.427671060510296,-91.9281539929629,400,0.31883829573131467,0.16000000000000003
45,115.5813953488372,133.53488372093022,0.1987273541629797,0.9800548141340777,1.0,1.9237171531052424,29.23717153087576,66.61528222390467,-13.23827878317675,-65.28662803843802,400,0.2220509407463489,0.16000000000000003
46,123.32,129.38,-0.04138726841860754,0.9991431799361121,1.0,1.744382457132057,27.443824571298276,54.41723361899158,2.252180654387279,-54.37060784140556,400,0.18139077872997195,0.16000000000000003
47,130.51923076923077,125.13461538461539,-0.5993071075904084,0.8005192007638658,1.0,1.7362532738459626,27.362532738443296,53.89064012807635,32.29704366135303,-43.140492163980795,400,0.17963546709358783,0.16000000000000003
48,145.3181818181818,130.11363636363637,-0.30174764085464384,0.9533878335906416,1.0,1.9171961150120131,29.171960475624996,66.15356510300099,19.96168220395464,-63.07000411784758,400,0.22051188367666993,0.16000000000000003
49,152.28205128205127,136.46153846153845,0.7271393277627873,0.6864899110844105,1.0,2.2376144070867845,32.376144070906875,90.09247798108542,-65.50978387565017,-61.84757719860954,400,0.3003082599369514,0.16000000000000003
50,156.2941176470588,138.11764705882354,-0.0288648879768806,0.9995833223108928,1.0,2.4675877387917557,34.67587738789601,108.27825409194433,3.1254396746961866,-108.23313695924874,400,0.36092751363981446,0.16000000000000003
51,167.30612244897958,147.73469387755102,0.44432175581358613,0.8958672766156446,1.0,3.342886818424911,43.4288682403103,174.45333268062524,-77.51341108418707,-156.28703204511476,400,0.5815111089354175,0.16000000000000003
52,171.5142857142857,151.11428571428573,0.2604455238396359,0.9654885442675628,1.0,3.6889380843687403,46.88938084239088,196.13064581166978,-51.08134878942642,-189.36189171096603,400,0.6537688193722326,0.16000000000000003
53,174.84848484848484,152.36363636363637,-0.04943202361090603,0.9987774902558282,1.0,3.9065069015009453,49.06506899308213,208.08431105388763,10.28602857707489,-207.82992595601496,400,0.6936143701796255,0.16000000000000003
54,93.7872340425532,157.93617021276594,0.09988240055539714,0.9949992492757426,1.0,3.9862643657736108,49.86264347497156,212.14427231933462,-21.18947918333303,-211.08339169588663,400,0.7071475743977821,0.16000000000000003
