cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,116.52272727272727,102.81818181818181,0.6117152029950842,0.7910780684766092,1.0,3.521223382686537,45.21223301795123,186.02860471972323,-113.79652569901778,-147.1631493030773,400,0.6200953490657442,0.16000000000000003
2,123.74358974358974,102.92307692307692,0.2909809916488937,0.9567288343616631,1.0,3.221855085686569,42.21854926893691,166.13144346303721,-48.34109216293668,-158.94274225521212,400,0.5537714782101241,0.16000000000000003
3,130.73684210526315,99.23684210526316,0.01173210914006202,0.9999311764392216,1.0,3.5437232719779628,45.437232719665,187.42855704677658,-2.198932287237123,-187.41565754608905,400,0.6247618568225886,0.16000000000000003
4,137.60377358490567,99.60377358490567,-0.1648853400787972,0.986312741794964,1.0,3.379101749244002,43.791017492990385,176.87165200552596,29.163542491229823,-174.45076403537504,400,0.5895721733517532,0.16000000000000003
5,146.54545454545453,99.6590909090909,-0.05516030684981509,0.9984775112881783,1.0,3.565397237556527,45.653972273944014,188.7640820903087,10.412284690325114,-188.47669090612882,400,0.6292136069676957,0.16000000000000003
6,154.04166666666666,100.25,-0.07104019146908797,0.9974734538803703,1.0,3.8127710014584424,48.12771001573915,203.09315411589276,14.427776554454011,-202.5800298954379,400,0.6769771803863092,0.16000000000000003
7,162.60416666666666,105.4375,-0.2849597053150757,0.9585394964980553,1.0,3.8532856875394677,48.53285687607305,205.27977791832305,58.49646502274952,-196.76877496706197,400,0.6842659263944102,0.16000000000000003
8,102.225,112.65,0.365747278235484,0.9307142034283862,1.0,3.4581239515348856,44.58123951689876,182.0295388318842,-66.57680838622198,-169.41747723435358,400,0.606765129439614,0.16000000000000003
9,108.65789473684211,107.28947368421052,0.520215862216111,0.8540348100041053,1.0,3.539973794387488,45.39973794392792,187.19621948158937,-97.38244272121138,-159.87208773844597,400,0.6239873982719646,0.16000000000000003
10,116.07692307692308,108.71794871794872,0.09945104225936624,0.9950424564778759,1.0,2.6409961909856605,36.40995700777081,122.11683624149786,-12.144646641633312,-121.51143671104654,400,0.40705612080499287,0.16000000000000003
11,125.0,105.83333333333333,0.1877788419980772,0.9822113349467422,1.0,2.6643861384725556,36.6438613844041,123.9758705158284,-23.28004540116582,-121.77050528053627,400,0.413252901719428,0.16000000000000003
12,133.24444444444444,105.82222222222222,0.363718612726331,0.9315088677819623,1.0,2.5804972509915873,35.80496532357265,117.29565753703817,-42.66261383819433,-109.26194514806721,400,0.3909855251234606,0.16000000000000003
