cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,110.07894736842105,90.5,0.9169569335081582,-0.3989861928579922,1.0,3.9420804815024892,49.420804815042345,209.91620446664083,-192.48411914140252,83.75366723934488,400,0.6997206815554694,0.16000000000000003
2,117.86666666666666,89.06666666666666,0.6536868414746668,0.7567651638935778,1.0,3.853707950929273,48.5370795136196,205.30233219046136,-134.2034330769655,-155.36565306784826,400,0.6843411073015379,0.16000000000000003
3,125.46153846153847,88.7948717948718,0.17221872350676573,0.9850587349359936,1.0,3.9615628789766735,49.615628509188134,210.9050691898071,-36.32180179697469,-207.7538806476996,400,0.703016897299357,0.16000000000000003
4,133.3404255319149,89.04255319148936,0.5749008951698463,0.8182230507220567,1.0,3.8557668501151214,48.55766849948502,205.41223409725552,-118.09167726135023,-168.0730248386897,400,0.6847074469908517,0.16000000000000003
5,140.80769230769232,89.46153846153847,0.9892355594135132,-0.14633184202979757,1.0,3.8577184777345135,48.577184776355686,205.51630345682452,-203.30403541870913,30.073579251991987,400,0.6850543448560817,0.16000000000000003
6,148.90384615384616,89.03846153846153,0.9621014366310067,0.2726918143849444,1.0,4.022212806371945,50.22212806372198,213.91877711976758,-205.8115627892765,-58.33389946379795,400,0.7130625903992253,0.16000000000000003
7,157.89361702127658,91.2127659574468,0.558973727451202,0.8291853665009468,1.0,4.036948591802547,50.36948591825753,214.63632333072437,-119.97606569859639,-177.9732984254024,400,0.7154544111024146,0.16000000000000003
8,94.34693877551021,98.61224489795919,-0.7497554350255671,0.6617150350790154,1.0,3.995912797427589,49.95909680923054,212.6237466315975,159.41580965253934,-140.69632996095922,400,0.708745822105325,0.16000000000000003
9,103.43859649122807,97.84210526315789,-0.03932634933783419,-0.9992264199108022,1.0,3.8068406256366574,48.06840616912694,202.76932029205656,7.974177124800607,202.61246198317846,400,0.6758977343068552,0.16000000000000003
10,111.98360655737704,97.39344262295081,-0.5637728137265618,0.8259299089528334,1.0,3.41328540028004,44.13285400319392,179.1230676825775,100.98471587074009,-147.94309898242344,400,0.5970768922752583,0.16000000000000003
11,119.24590163934427,95.40983606557377,0.10311070375877834,0.9946698863293135,1.0,3.335365101218748,43.353651012094,173.9468295218202,-17.93578000860312,-173.0196731478134,400,0.579822765072734,0.16000000000000003
