cell_id,x,y,x_self_polarity,y_self_polarity,a,s,rac,f,f_x,f_y,fpp,f_coef,p_frac
1,113.13559322033899,95.72881355932203,0.9879192051853496,0.15496981649968827,1.0,3.6836936449114375,46.83693644911665,195.8264610217371,-193.46072172685436,-30.347190730321955,400,0.6527548700724569,0.16000000000000003
2,120.91428571428571,95.37142857142857,0.8000243684355648,0.5999675073779209,1.0,3.7418659438333,47.41865943836003,199.15812589797164,-159.33135389033546,-119.48840436906421,400,0.6638604196599055,0.16000000000000003
3,129.3921568627451,92.19607843137256,0.9161420183062905,0.40085384156033294,1.0,4.056638966619372,50.56638966612603,215.58624417971401,-197.50761686187596,-86.41857416700233,400,0.7186208139323801,0.16000000000000003
4,138.25581395348837,91.67441860465117,0.9064951100845942,0.4222163135085136,1.0,3.8471680511185955,48.47168051302411,204.95247318450498,-185.7884147414977,-86.53427767241418,400,0.6831749106150166,0.16000000000000003
5,146.86046511627907,91.16279069767442,0.8329887800449549,0.5532898809116409,1.0,3.881947872199926,48.81947872203593,206.79969881735624,-172.26182883153368,-114.42018073121824,400,0.6893323293911875,0.16000000000000003
6,154.88235294117646,90.72549019607843,0.9875104543671595,0.15755349096597718,1.0,4.0434669859484185,50.43466985032043,214.95191279308003,-212.2672610693845,-33.86642425036405,400,0.7165063759769335,0.16000000000000003
7,164.325,95.275,-0.010580091428494845,0.9999440292663208,1.0,3.996778920430893,49.96778920462303,212.66683578250937,2.250034566387648,-212.65493266368136,400,0.7088894526083646,0.16000000000000003
8,98.42857142857143,105.44642857142857,-0.10796148474412764,0.9941550773455032,1.0,3.7612588949770527,47.61258895115697,200.24809927589246,21.619082115014823,-199.07766462391487,400,0.6674936642529748,0.16000000000000003
9,105.05357142857143,100.30357142857143,0.3053501417878152,0.9522401435090632,1.0,3.629250188111355,46.29250126852659,192.62391230989118,-58.81773893554896,-183.424221901248,400,0.6420797076996373,0.16000000000000003
10,113.875,101.98214285714286,0.954879493030062,0.29699352482950137,1.0,2.9952449066072306,39.95244906508558,149.64315651585653,-142.8911814292793,-44.443048520256994,400,0.4988105217195217,0.16000000000000003
11,122.9245283018868,100.0377358490566,0.9816686356712718,0.19059561836333996,1.0,3.115482576841811,41.1548257670805,158.52931114783595,-155.62325258840266,-30.214992086936117,400,0.5284310371594532,0.16000000000000003
12,132.94545454545454,98.41818181818182,0.789141870367772,0.6142109641096083,1.0,3.279754665574649,42.79754665582979,170.15772105308125,-134.27858224934613,-104.51273789870683,400,0.5671924035102708,0.16000000000000003
13,141.2340425531915,96.74468085106383,0.9838108512912032,0.1792099575405286,1.0,3.247280167774454,42.47280174988826,167.90949870341336,-165.19118685928427,-30.09105413329015,400,0.5596983290113778,0.16000000000000003
14,146.8181818181818,98.47272727272727,0.8214885577246187,0.5702249990376831,1.0,3.2217987643233825,42.21798764323127,166.12749873598557,-136.4718393350232,-94.73005280686007,400,0.5537583291199519,0.16000000000000003
15,156.1086956521739,98.8695652173913,-0.33309918802916844,0.9428917917419308,1.0,3.5839890498793627,45.83989081271451,189.8994683359601,63.2553587098791,-179.0546499501335,400,0.6329982277865337,0.16000000000000003
16,162.3846153846154,102.75,-0.47677651313911007,0.8790245483027832,1.0,3.5288098188204886,45.288083956096735,186.50208738796192,88.91981491799808,-163.93991312372944,400,0.6216736246265397,0.16000000000000003
17,168.77272727272728,103.54545454545455,-0.09773789401724318,0.9952121904765205,1.0,3.9019894504858432,49.01989450430731,207.84924062892213,20.31474705215407,-206.854098055191,400,0.6928308020964071,0.16000000000000003
18,92.72093023255815,113.69767441860465,0.14500914275101073,0.9894303151402918,1.0,3.864847617520212,48.648476175101706,205.89557980910874,-29.85674152434117,-203.71932841651955,400,0.6863185993636958,0.16000000000000003
19,99.29545454545455,111.52272727272727,0.08652217964944324,0.996249924681909,1.0,3.337675928758495,43.37675928769859,174.10259138053524,-15.063735688860278,-173.4496935497834,400,0.5803419712684508,0.16000000000000003
20,107.64615384615385,108.55384615384615,-0.210936920469671,0.977499675489855,1.0,2.856298100014819,38.56298100054169,139.0435441118027,29.329417006132516,-135.91501924824647,400,0.4634784803726757,0.16000000000000003
21,118.54237288135593,105.98305084745763,0.5956229589342861,0.8032641475818311,1.0,2.6032728288082105,36.03272828832022,119.11247330057047,-70.94612379326693,-95.67877933214635,400,0.39704157766856824,0.16000000000000003
22,128.72131147540983,106.01639344262296,0.49317442661146116,0.8699304483327713,1.0,2.4724116142584283,34.7241160354969,108.66333499428221,-53.58997792949425,-94.52954372891004,400,0.36221111664760736,0.16000000000000003
23,138.97619047619048,103.97619047619048,0.9168354517692824,0.3992652681852206,1.0,2.6720042928139507,36.72004292562955,124.58059305799495,-114.21990431801193,-49.740703897974186,400,0.4152686435266498,0.16000000000000003
24,141.21818181818182,104.7090909090909,-0.8325914848504934,0.5538875511820521,1.0,2.6366557160529207,36.36655716051445,121.77154721864531,101.38595331131387,-67.44774409258508,400,0.4059051573954844,0.16000000000000003
25,150.68627450980392,104.80392156862744,-0.541956632275122,0.8404064544808113,1.0,2.914740318813973,39.14740318805379,143.54038849204983,77.792665542614,-120.63226896740184,400,0.4784679616401661,0.16000000000000003
26,156.8372093023256,106.30232558139535,-0.9956350708253588,-0.09333169741616539,1.0,3.091640262297434,40.916402622949015,156.79082606197088,156.1064452109769,14.633553935646484,400,0.5226360868732363,0.16000000000000003
27,165.26923076923077,110.71153846153847,-0.15938326835379044,0.9872167815474288,1.0,3.551002166460676,45.51002165949256,187.87850300484553,29.944689862329717,-185.4768110583925,400,0.6262616766828184,0.16000000000000003
28,171.6153846153846,110.7948717948718,-0.4391870030104866,0.8983956680587161,1.0,4.035068865469376,50.350688654416594,214.54510904056536,94.22542345008395,-192.7463965652288,400,0.7151503634685512,0.16000000000000003
29,86.91666666666667,122.91666666666667,0.10377691832060189,0.9946005988455261,1.0,3.907067004442996,49.0706700444376,208.11341833730847,-21.597369216212112,-206.9897305060765,400,0.6937113944576949,0.16000000000000003
30,93.775,119.725,-0.14404897085034696,0.9895705603932222,1.0,3.532506970204751,45.32506970171672,186.73239620217177,26.89860949734208,-184.7848819533523,400,0.6224413206739059,0.16000000000000003
31,101.23255813953489,117.32558139534883,-0.12800150125382018,0.9917739740872252,1.0,2.8904921028189468,38.904921028689486,141.68093313799548,18.13537214070554,-140.51546211065622,400,0.4722697771266516,0.16000000000000003
